"","Country.Name","Country.Code","Year","Continent","Agricultural.land....of.land.area.","Net.ODA.received....of.GNI.","Access.to.electricity....of.population.","GDP.growth..annual...","GDP.per.capita..current.US..","Mortality.rate..under.5..per.1.000.live.births.","Unemployment..total....of.total.labor.force...modeled.ILO.estimate.","Income.level","Dem.Index","Battle.Deaths","Human.Rights","Hum.Dev","migration_rel"
"895","Turkey","TUR",2002,"Asia",53.5270194768915,0.11601435775152,NA,6.4477220524344,3687.89027802495,33.3,10.3599996566772,"LM",7,3296,-1.269016634,0.672,-0.000613980730202963
"896","Tanzania","TZA",2002,"Africa",38.6091668548205,8.97451170772586,11.0999021530151,7.09319498353686,411.97234578502,113.3,3.10999989509583,"L",-1,0,-0.259821635,0.413,-0.00850501777455124
"897","Uganda","UGA",2002,"Africa",64.1209148691257,12.1262754348834,7.8,8.73268576393242,245.500079364729,131.7,3.5,"L",-4,2283,-1.651475419,0.421,-0.00993362129214161
"898","Ukraine","UKR",2002,"Europe",71.4537232022646,NA,NA,5.24934061999014,878.618748941345,16.7,10.1400003433228,"LM",6,0,-0.302650559,0.689,-0.00343229299245454
"899","Uruguay","URY",2002,"America",85.264541195292,0.118459225077966,98.6551284790039,-7.73200721950029,4090.89926678324,16.2,16.6499996185303,"UM",10,0,1.634771758,0.747,-0.0312684152926603
"900","United States","USA",2002,"America",45.0848730397122,NA,100,1.74169524302894,38023.1611144021,8.2,5.78000020980835,"H",10,233,0.546564798,0.889,0.0185480727343658
"901","Uzbekistan","UZB",2002,"Asia",63.5778091208275,1.92207967223504,99.7,3.97348819224499,383.343067990742,56.1,9.86999988555908,"L",-9,347,-1.054058617,0.609,-0.00958762417472405
"902","St. Vincent and the Grenadines","VCT",2002,"America",17.9487179487179,1.02862925994431,82.5269546508789,6.32164757607312,4272.86089756834,21.9,20.9300003051758,"LM",NA,0,1.483757975,0.682,-0.0490115359353174
"903","Venezuela, RB","VEN",2002,"America",24.420384331954,0.0638864955419307,99.8,-8.85564735286779,3700.87959262076,20.3,16.1700000762939,"UM",6,0,-1.187096066,0.688,-0.00090596136923352
"904","Virgin Islands (U.S.)","VIR",2002,"America",17.1428571428571,NA,100,NA,30126.255644641,NA,6.84999990463257,"H",NA,0,NA,NA,-0.0485853838355912
"905","Vietnam","VNM",2002,"Asia",30.4459829335051,2.84659144593361,89.1,6.32082098771049,430.052867139077,27.3,2.11999988555908,"L",-7,0,-0.314268115,0.595,-0.00798434702542204
"906","Vanuatu","VUT",2002,"Oceania",14.6021328958162,10.8696020817779,25.8798389434814,-5.19831875936035,1354.14912233538,28.2,4.73999977111816,"LM",NA,0,2.216201973,NA,-0.0132735148514851
"907","Samoa","WSM",2002,"Oceania",16.6077738515901,14.1820545410782,89.5121841430664,4.34399610828436,1633.03543188794,19.5,5.07000017166138,"LM",NA,0,3.075559363,0.659,-0.0886642820296247
"908","Yemen, Rep.","YEM",2002,"Asia",44.8055760743982,2.19211952704244,52.4788856506348,3.9352315052778,579.852920528358,85.3,11.8900003433228,"L",-2,0,-0.846304439,0.456,-0.00608067007845664
"909","South Africa","ZAF",2002,"Africa",80.8085137953491,0.449858627195055,77.1,3.70038235175593,2502.27700465337,74.4,33.2900009155273,"LM",9,0,-0.601339833,0.617,0.0170956964600029
"910","Zambia","ZMB",2002,"Africa",30.4227928812602,20.0510096136999,17.4,4.50601428032604,382.242172375719,133.9,14.1800003051758,"L",5,0,-0.411693383,0.449,-0.0136715392640228
"911","Zimbabwe","ZWE",2002,"Africa",39.9896600749645,3.27930138189973,34.2,-8.89402363304285,530.530579398693,90.7,5.03000020980835,"L",-4,0,-1.234097418,0.435,-0.0583737720935329
"912","Aruba","ABW",2007,"America",11.1111111111111,NA,100,1.80022597148812,25835.1326676284,NA,NA,"H",NA,0,NA,NA,-0.00435676038805793
"913","Afghanistan","AFG",2007,"Asia",58.0675795729559,NA,34.253246307373,13.8263195390595,359.693237501395,99.5,11.1800003051758,"L",NA,14653,-2.103781325,0.429,-0.0386103433526186
"914","Angola","AGO",2007,"Africa",40.7851263335205,0.45082649565617,37.5,14.0100182426328,3121.99563726236,146.8,3.66000008583069,"LM",-2,75,-0.935702707,0.492,0.017091355935795
"915","Albania","ALB",2007,"Europe",40.8394160583942,2.81221036442799,NA,5.97998203625438,3595.03716321514,17.1,15.9700002670288,"LM",9,0,0.700291436,0.72,-0.0731840928856636
"916","United Arab Emirates","ARE",2007,"Asia",7.49929597296536,NA,100,3.1843901736724,41809.516382842,9.2,2.99000000953674,"H",-8,0,1.155193092,0.835,0.582352138279527
"917","Argentina","ARG",2007,"America",52.6303673415696,0.0322323855609157,97.2881317138672,9.00765087504757,7245.44831728945,15.7,8.47000026702881,"UM",8,0,0.556203459,0.792,-0.00302386624230064
"918","Armenia","ARM",2007,"Asia",61.5349490691956,3.62644328428033,99.3365783691406,13.7000000015467,3139.27749894333,21.6,9.8100004196167,"LM",5,1,0.082876474,0.72,-0.0625246793138418
"919","Antigua and Barbuda","ATG",2007,"America",20.4545454545455,0.396002859933169,100,9.31538316339753,15623.2506516942,11.7,NA,"H",NA,0,1.742184853,0.778,0.0224573346345179
"920","Australia","AUS",2007,"Oceania",51.8536766332999,NA,100,3.84423031556788,40960.0544948199,5.4,4.38000011444092,"H",10,0,1.962926588,0.915,0.0581344946129175
"921","Austria","AUT",2007,"Europe",34.2718399573736,NA,100,3.72741530093519,46855.7717452095,4.6,4.8600001335144,"H",10,0,1.384431725,0.881,0.0185357411807167
"922","Azerbaijan","AZE",2007,"Asia",57.5645354536543,0.762616506628877,99.5649337768555,25.4632159061216,3851.43786871172,45.8,6.32999992370605,"LM",-7,24,-0.3612498,0.709,0.00624369268059618
"923","Burundi","BDI",2007,"Africa",67.4844236760125,37.3657872379154,5.02405643463135,3.45195248952621,172.495859926837,109.8,1.6599999666214,"L",6,1786,-1.420636233,0.361,0.00381622784625298
"924","Belgium","BEL",2007,"Europe",45.1420079260238,NA,100,3.67688113594973,44262.8960009954,4.7,7.46000003814697,"H",8,0,1.964437895,0.899,0.0276941754425591
"925","Benin","BEN",2007,"Africa",29.7091167080525,5.8606885243224,28.7113933563232,5.98634932177609,964.926944015568,117.6,0.819999992847443,"L",7,0,0.531202636,0.455,-0.00576903538620047
"926","Burkina Faso","BFA",2007,"Africa",40.0950292397661,12.3988969101714,12.1379890441895,4.11137901761516,535.062579794781,139.7,3.29999995231628,"L",0,0,0.190058922,0.344,-0.00877068592587676
"927","Bangladesh","BGD",2007,"Asia",71.1838365214719,1.54452611474265,46.5,7.0585993565727,558.051860266708,57.7,3.91000008583069,"L",-6,119,-1.598896469,0.52,-0.022814870472513
"928","Bulgaria","BGR",2007,"Europe",47.1043182027438,NA,100,6.55708105188404,5885.10434781837,11.8,6.88000011444092,"UM",9,0,0.563133477,0.764,-0.0110985087745572
"929","Bahrain","BHR",2007,"Asia",11.2,NA,100,8.29396044759683,20976.5435328438,9.8,1.20000004768372,"H",-7,0,1.254464282,0.796,0.262568791575403
"930","Bahamas, The","BHS",2007,"America",1.2987012987013,NA,100,1.44673388864534,31472.09897181,16.5,7.88000011444092,"H",NA,0,0.967350062,0.789,0.0430837994125475
"931","Bosnia and Herzegovina","BIH",2007,"Europe",41.97265625,3.68744396395876,99.7,5.85911840234161,4193.3736517833,8.3,28.9799995422363,"LM",NA,0,1.046028363,0.712,-0.0157452483346116
"932","Belarus","BLR",2007,"Europe",43.942828979793,0.190246557433102,100,8.6000065362481,4735.65760793999,7.2,7.01000022888184,"UM",-7,0,-0.031223676,0.757,0.00668688571107922
"933","Belize","BLZ",2007,"America",6.66374397194213,1.91255599139112,86.6272888183594,0.510341122750475,4252.48725022991,20.2,8.51000022888184,"UM",NA,0,0.811912483,0.699,0.0291681297550372
"934","Bolivia","BOL",2007,"America",34.51490815102,3.47398421471352,80.156567,4.56438275234794,1372.6282248299,49.5,2.64000010490417,"LM",8,0,0.489963179,0.631,-0.00708274646100687
"935","Brazil","BRA",2007,"America",27.4788170573836,0.0240301161982658,98.125382,6.0698706077184,7348.03079355548,21.8,8.32999992370605,"UM",8,0,-1.325999074,0.705,0
"936","Barbados","BRB",2007,"America",37.2093023255814,0.41683544257868,100,2.2020861869139,16770.7212055974,15.5,7.40999984741211,"H",NA,0,1.232981877,0.777,-0.000893433799784715
"937","Brunei Darussalam","BRN",2007,"Asia",2.16318785578748,NA,100,0.154581811742773,32663.5665921613,9.5,6.48999977111816,"H",NA,0,2.667111768,0.84,-0.00601922846132306
"938","Bhutan","BTN",2007,"Asia",14.7703124590078,8.29955113474642,71.8,18.3608540555453,1757.18256732535,50.7,3.70000004768372,"LM",-5,0,1.548552456,0.535,-0.0165008212057587
"939","Botswana","BWA",2007,"Africa",45.4960916132903,1.03000817664741,41.3733863830566,8.27676379346968,5832.733941653,37.4,17,"UM",8,0,1.188165217,0.625,0.0143580851407575
"940","Central African Republic","CAF",2007,"Africa",8.36302931073229,10.6712315645764,9.24056434631348,4.60753485452028,404.373964962741,157.9,4.17000007629395,"L",-1,46,-1.598875472,0.331,-0.0299222726958726
"941","Canada","CAN",2007,"America",6.6931456825485,NA,100,6.86860885703047,44543.0410359004,5.9,6.03999996185303,"H",10,0,1.831102484,0.897,0.0403305053889557
"942","Switzerland","CHE",2007,"Europe",39.0601275432736,NA,100,4.11187778486608,63555.2374554216,4.8,3.65000009536743,"H",10,0,1.469413305,0.915,0.0456716536109823
"943","Chile","CHL",2007,"America",21.1584706508933,0.0688917403783001,98.2080993652344,4.90532450356156,10502.3545202737,8.9,8.43000030517578,"UM",10,0,1.504343014,0.795,0.00648322660440485
"944","China","CHN",2007,"Asia",56.0083515761775,0.0408393309008422,98.7002105712891,14.2308609332879,2693.97006340526,20.1,4.30000019073486,"LM",-7,0,-1.522491557,0.675,-0.00165294012755286
"945","Cote d'Ivoire","CIV",2007,"Africa",64.7798742138365,0.87458778658921,54.7862396240234,1.76503678407167,1062.55763894147,118.1,5.71000003814697,"L",0,186,-1.344141895,0.424,-0.0104322950052727
"946","Cameroon","CMR",2007,"Africa",19.4897505870407,8.87220528508586,48.2,4.90220173244047,1194.06985039841,120.9,3.05999994277954,"LM",-4,0,-0.702276558,0.484,-0.00288303187319871
"947","Congo, Dem. Rep.","COD",2007,"Africa",11.3142630290466,8.37284823372896,15.2,6.25947776437397,286.330492064632,127.5,3.10999989509583,"L",5,843,-2.456370319,0.379,-0.000742912982916748
"948","Congo, Rep.","COG",2007,"Africa",30.8931185944363,1.57792559538393,35.9772300720215,-6.61399480441001,2265.84987896229,73.5,17.4899997711182,"LM",-4,0,0.069614043,0.52,0.0236760016913825
"949","Colombia","COL",2007,"America",38.2478593961244,0.371016543263027,95.7395248413086,6.73819469090975,4714.07305530503,20.2,11.1999998092651,"LM",7,4169,-2.125066774,0.704,-0.00445841546725383
"950","Comoros","COM",2007,"Africa",71.4669532509404,5.65084976562472,55.6538887023926,0.800042348955387,1240.1002594767,91.8,5.30000019073486,"L",9,0,0.976489101,0.466,-0.015585549078894
"951","Cabo Verde","CPV",2007,"Africa",18.8585607940447,11.2004094101606,70.972282409668,15.17068796854,3186.82689181153,27.7,10.3699998855591,"LM",10,0,1.466671276,0.619,-0.0238727739653938
"952","Costa Rica","CRI",2007,"America",35.2526439482961,0.247273991452521,99.217998,8.16789615043734,6071.78916451552,11.1,4.48999977111816,"UM",10,0,1.639557504,0.742,0.00688798236763695
"953","Cuba","CUB",2007,"America",62.1946636602781,0.167493005457197,97.300537109375,7.26213696647943,5208.71607293921,6.9,1.78999996185303,"UM",-7,0,-0.254849261,0.77,-0.0213312059010648
"954","Curacao","CUW",2007,"America",NA,NA,100,2.4699623053307,NA,NA,NA,"..",NA,0,NA,NA,0.106646026545232
"955","Cyprus","CYP",2007,"Asia",15.9307359307359,NA,100,5.09806845261184,31244.9262239722,4.3,3.92000007629395,"H",10,0,1.260019742,0.846,0.0551445737713086
"956","Czech Republic","CZE",2007,"Europe",55.0032362459547,NA,100,5.57033885921025,18466.5479299216,3.9,5.32000017166138,"H",9,0,1.91219203,0.85,0.0243609272822111
"957","Germany","DEU",2007,"Europe",48.6133019760805,NA,100,2.97645513131597,41587.2128984264,4.5,8.65999984741211,"H",10,0,2.526119226,0.915,0.000523749850060241
"958","Djibouti","DJI",2007,"Africa",73.4037963761864,12.9237661158548,56.1227226257324,NA,1052.72565197384,83.7,11.1700000762939,"LM",2,0,0.555140333,0.426,-0.0151728658850756
"959","Denmark","DNK",2007,"Europe",62.7621965590384,NA,100,0.909238928302372,58487.0549677696,4.5,3.79999995231628,"H",10,0,2.624012092,0.904,0.0161109583226982
"960","Dominican Republic","DOM",2007,"America",50.031049472159,0.34615015339024,96.876342,7.41595171329328,4707.79253177572,35.5,5.15999984741211,"LM",8,0,-0.709357135,0.691,-0.0164659266263841
"961","Algeria","DZA",2007,"Africa",17.3201105074441,0.297294113507924,NA,3.39999999999938,3946.6644517917,30.8,13.789999961853,"LM",2,2011,-0.698398967,0.707,-0.0104586382428036
"962","Ecuador","ECU",2007,"America",29.8437751650829,0.469130473405088,96.812618,2.1900639722454,3567.83643782206,20.9,3.14000010490417,"LM",5,0,-0.214178991,0.698,-0.00314754104782011
"963","Egypt, Arab Rep.","EGY",2007,"Africa",3.55417148023507,0.865168427826435,98.4070358276367,7.08782742739524,1667.31795543021,32.8,8.80000019073486,"LM",-3,0,-1.030254294,0.65,-0.0036247640771005
"964","Eritrea","ERI",2007,"Africa",74.970297029703,12.0946321511122,36.6393585205078,1.42682206012475,439.832690498933,62,6.5,"L",-7,57,-1.325720444,0.411,-0.0248939016801493
"965","Spain","ESP",2007,"Europe",56.1078720121817,NA,100,3.60468797126931,32549.9709785513,4.4,8.22999954223633,"H",10,0,0.681690622,0.853,0.0502765583497025
"966","Estonia","EST",2007,"Europe",21.5758433592828,NA,100,7.57358007607853,16741.9392266596,5.9,4.59000015258789,"H",9,0,1.767510602,0.839,-0.0113009815914312
"967","Ethiopia","ETH",2007,"Africa",31.0611835661702,13.2165887631449,79.9308806503791,11.4561670000236,244.286037152722,97.1,2.28999996185303,"L",NA,410,-1.518883119,0.378,-0.000621411901587355
"968","Finland","FIN",2007,"Europe",7.54677891413726,NA,100,5.29933650739021,48414.8450929722,3.5,6.84999990463257,"H",10,0,2.883721407,0.901,0.0108831626556142
"969","Fiji","FJI",2007,"Oceania",23.3716475095785,1.5281612181558,88.9,-0.850654310045826,4072.10156984329,23.6,3.86999988555908,"UM",-4,0,0.770875002,0.702,-0.0283320776378574
"970","France","FRA",2007,"Europe",53.338921792617,NA,100,2.42473624337305,41508.4339850416,4.4,7.65999984741211,"H",9,0,1.301972107,0.876,0.00696885828553621
"971","Micronesia, Fed. Sts.","FSM",2007,"Oceania",32.1428571428571,41.8153652226396,58.9925651550293,-1.83618529402398,2458.61131323963,43.4,NA,"LM",NA,0,2.026760319,0.592,-0.117555819386465
"972","Gabon","GAB",2007,"Africa",8.15932394147553,0.50081989055861,81.8330612182617,6.00810802487668,8458.25173980834,69.6,17.8400001525879,"UM",-4,0,0.389814935,0.652,0.0432562008726211
"973","United Kingdom","GBR",2007,"Europe",72.9425866986318,NA,100,2.43055320120308,50566.8265956828,5.8,5.26000022888184,"H",10,0,1.114874003,0.892,0.0357031321458827
"974","Georgia","GEO",2007,"Asia",36.221038998417,3.74115381892963,99.1441268920898,12.5789534308973,2635.35388202963,19.1,13.2799997329712,"LM",6,27,-0.268901432,0.73,-0.0310378487098197
"975","Ghana","GHA",2007,"Africa",63.8980662740617,4.71060475997708,58.5994911193848,4.34681916414681,1081.16631826269,78,4.69000005722046,"L",8,0,0.166582135,0.53,0.00653197843262652
"976","Guinea","GIN",2007,"Africa",57.7079602799935,4.14246036527856,23.8272705078125,6.82747442663229,659.992722954546,127,4.25,"L",-1,0,-1.118283946,0.39,-0.0327187118689512
"977","Gambia, The","GMB",2007,"Africa",48.9130434782609,7.75211257530113,39.3588066101074,3.04324950829739,780.380099148097,82.7,9.11999988555908,"L",-5,0,0.077042804,0.427,-0.00941306755260244
"978","Guinea-Bissau","GNB",2007,"Africa",25.6840327169275,18.1094761893652,8.02470779418945,3.26295545608291,493.722692768596,131.1,2.90000009536743,"L",6,0,0.855027854,0.409,-0.0123991971905921
"979","Equatorial Guinea","GNQ",2007,"Africa",8.83846702317291,0.300074264452363,NA,15.2821139194857,15908.3918313632,124.9,8.11999988555908,"H",-6,0,-0.508446931,0.585,0.0973618908416465
"980","Greece","GRC",2007,"Europe",60.1474010861133,NA,100,3.27374681647711,28827.3263926878,4.1,8.39999961853027,"H",10,0,0.445733916,0.849,-0.0335583930919685
"981","Grenada","GRD",2007,"America",20.5882352941176,3.63577339278395,88.5401916503906,6.12345094741467,7212.50682187083,14.6,NA,"UM",NA,0,2.131971788,0.735,-0.0335202966061413
"982","Guatemala","GTM",2007,"America",41.190742814483,1.39772861078768,80.6602935791016,6.30405368945885,2531.2060801227,39.3,3.02999997138977,"LM",8,0,-0.28305989,0.59,-0.00847598544989592
"983","Guam","GUM",2007,"Oceania",35.1851851851852,NA,100,0.817731870023678,27542.2261673182,NA,8.30000019073486,"H",NA,0,NA,NA,-0.0615434978312464
"984","Guyana","GUY",2007,"America",5.85149606299213,2.870857811137,78.5303497314453,7.19127292452877,3658.4916738567,39.6,10.8400001525879,"LM",6,0,0.414691031,0.618,-0.0670860605995654
"985","Hong Kong SAR, China","HKG",2007,"Asia",5.71428571428571,NA,100,6.46485028226959,30594.0178410231,NA,4.01000022888184,"H",NA,0,NA,0.887,0.0129761577722193
"986","Honduras","HND",2007,"America",28.2420234158549,3.40716927885932,73.548187,6.18832716678008,1583.04785627217,26.6,3.21000003814697,"LM",7,0,-0.381570149,0.593,-0.00320163185895198
"987","Croatia","HRV",2007,"Europe",21.4796283059328,0.277620527203844,100,5.06762513457255,13937.448387519,6.1,9.90999984741211,"UM",9,0,2.147768451,0.8,-0.00243584023727808
"988","Haiti","HTI",2007,"America",66.0377358490566,6.68189576335915,35.8823318481445,5.5701257578628,981.111341194924,85.3,16.7999992370605,"L",5,207,-0.399397116,0.462,-0.0145338844534912
"989","Hungary","HUN",2007,"Europe",64.8030353755161,NA,100,0.242181101313662,13918.9601910137,6.9,7.40999984741211,"H",10,0,1.211279752,0.813,0.00250104914785327
"990","Indonesia","IDN",2007,"Asia",29.256390865382,0.177839385918178,91.1,6.34502222667214,1860.00276310682,38.3,8.0600004196167,"LM",8,2016,-0.884046783,0.642,-0.00573938389772929
"991","India","IND",2007,"Asia",60.4132261981239,0.109703315450342,70.6452713012695,7.66081506504928,1028.33477107667,67.9,5.40999984741211,"LM",9,6724,-1.94612213,0.556,-0.00224461015809042
"992","Ireland","IRL",2007,"Europe",62.0699666134417,NA,100,5.32426755875225,61359.7412256744,4.6,4.98000001907349,"H",10,0,2.058304847,0.908,0.0448482839737373
"993","Iran, Islamic Rep.","IRN",2007,"Asia",29.51509123505,0.0295779470458463,98.6319046020508,8.15577352358649,4904.66625185167,23.1,10.6000003814697,"LM",-6,166,-1.863074615,0.736,-0.00808702700827312
"994","Iraq","IRQ",2007,"Asia",20.8976381553376,10.7310356527752,98.1,1.37759814755975,3182.94798201412,37.8,8.64999961853027,"LM",NA,20785,-2.50853171,0.638,-0.0394864822955964
"995","Iceland","ISL",2007,"Europe",18.713216957606,NA,100,9.36531937639815,69054.2708065067,2.9,2.25,"H",NA,0,4.868044615,0.897,0.0385375811224588
"996","Israel","ISR",2007,"Asia",23.9417744916821,NA,100,5.77348250618796,24924.330953055,5.1,9.38000011444092,"H",6,1630,-1.626313082,0.881,0.0381101934513447
"997","Italy","ITA",2007,"Europe",48.1471408172979,NA,100,1.48707298036786,37822.6652377427,4.2,6.07999992370605,"H",10,0,1.119404299,0.866,0.0179838876244026
"998","Jamaica","JAM",2007,"America",42.8439519852262,0.260740892912741,89.5421676635742,1.43195403665118,4623.75123778147,19.3,9.75,"UM",9,0,-0.444708934,0.705,-0.0315432946792297
"999","Jordan","JOR",2007,"Asia",10.9168177697189,3.57061122232048,98.8,8.17617001218527,2735.38313986082,22,13.1000003814697,"LM",-3,0,-0.320237065,0.735,0.103911415636071
"1000","Japan","JPN",2007,"Asia",12.7572016460905,NA,100,1.65418388105051,35275.2284312667,3.5,3.90000009536743,"H",10,0,2.189969062,0.88,0.00216857680799369
"1001","Kazakhstan","KAZ",2007,"Asia",78.3181835018706,0.284263436762541,99.4217376708984,8.89999999999405,6771.41479681885,26.8,7.26000022888184,"UM",-6,0,-0.061682857,0.759,-0.00227302787255544
"1002","Kenya","KEN",2007,"Africa",47.5629897740451,4.17853600015979,30.1399269104004,6.85072977063138,825.666597622313,68.3,2.69000005722046,"L",7,1,-1.305061174,0.514,-0.00489149828506907
"1003","Kyrgyz Republic","KGZ",2007,"Asia",55.9363920750782,6.78346256929542,99.4649505615234,8.54287474264086,721.768690838857,35.8,8.10000038146973,"L",3,0,0.046518269,0.628,-0.0145402778832283
"1004","Cambodia","KHM",2007,"Asia",30.3365057783821,7.65194765687468,35.0023460388184,10.2125739126309,631.524842114382,55.6,1.25999999046326,"L",2,0,-0.81887056,0.513,-0.021636536709678
"1005","Kiribati","KIR",2007,"Oceania",41.9753086419753,14.5329655314561,67.4731979370117,2.03494726487787,1374.45215276949,66.1,NA,"LM",NA,0,3.952335917,0.582,-0.00305613973292447
"1006","Korea, Rep.","KOR",2007,"Asia",18.9847296739579,NA,100,5.79954841503216,24086.4104391677,4.8,3.20000004768372,"H",8,0,1.206928069,0.869,-0.00321557727464821
"1007","Kuwait","KWT",2007,"Asia",8.47362514029181,NA,100,5.99157551059315,45782.2765557698,11.1,1.5,"H",-7,0,1.029488138,0.788,0.113976705490849
"1008","Lao PDR","LAO",2007,"Asia",8.93847487001733,8.44311826448025,62.3946495056152,7.59682880050465,710.344815049449,78.6,0.990000009536743,"L",-7,0,-0.14991953,0.521,-0.0185465036868279
"1009","Lebanon","LBN",2007,"Asia",66.1876832844575,3.82823249753652,99.9,9.31062252443103,5207.79600017537,12.2,8.97999954223633,"UM",6,588,-0.295724818,0.743,-0.00563877916089126
"1010","Liberia","LBR",2007,"Africa",16.8311877076412,92.1414597696677,3,9.53527986916075,396.601761281558,114.1,2.13000011444092,"L",6,1787,0.128397829,0.394,0.0507190970536215
"1011","Libya","LBY",2007,"Africa",8.74376257430919,0.0283985142094656,86.6289978027344,6.35231699447935,11300.1913436773,20.2,18.6000003814697,"UM",-7,0,-0.556070317,0.752,-0.0198425483619751
"1012","St. Lucia","LCA",2007,"America",16.2295081967213,1.53298712738161,92.7710723876953,1.69161857433913,7970.03570061152,18.8,14,"UM",NA,0,0.731935522,0.713,0.026008267765854
"1013","Sri Lanka","LKA",2007,"Asia",38.1119438686015,1.58301287784718,80,6.79682611895814,1630.38890604323,12.9,5.96999979019165,"LM",6,4581,-2.062151427,0.73,-0.0262102533388193
"1014","Lesotho","LSO",2007,"Africa",76.7127799736495,5.50305004112171,13.8650350570679,4.83296373442199,863.779631511433,111.6,28.6499996185303,"LM",8,0,0.663020204,0.473,-0.0465423403636378
"1015","Lithuania","LTU",2007,"Europe",43.0105296745373,NA,100,11.1074801410501,12285.4470537014,8,4.25,"UM",10,0,1.993456869,0.825,-0.0467088417209947
"1016","Luxembourg","LUX",2007,"Europe",53.9094650205761,NA,100,8.35455406874028,106018.492790674,3.3,4.07000017166138,"H",10,0,5.076692264,0.888,0.088082534536962
"1017","Latvia","LVA",2007,"Europe",29.5678178661007,NA,100,10.0270996509004,14091.0476501135,9.3,6.05000019073486,"UM",8,0,1.345439214,0.818,-0.0393550952700169
"1018","Macao SAR, China","MAC",2007,"Asia",NA,NA,100,14.4476272934935,36352.9184556869,NA,3.20000004768372,"H",NA,0,NA,NA,0.0840041148755924
"1019","Morocco","MAR",2007,"Africa",67.1297333632086,1.54805727842566,83.345458984375,3.53159415154489,2499.25993757187,36.3,9.5600004196167,"LM",-6,0,-0.205918039,0.594,-0.0181345761136693
"1020","Moldova","MDA",2007,"Europe",75.554879902706,5.61792980514165,100,3.00000023969456,1531.68547618214,18.1,5.07000017166138,"LM",9,0,0.348144935,0.661,-0.016673806800168
"1021","Madagascar","MDG",2007,"Africa",70.3184647659662,10.615593674333,16.3995742797852,5.71056419690301,438.655290070344,77.3,3.05999994277954,"L",7,0,0.522899877,0.491,-0.000385930914249753
"1022","Maldives","MDV",2007,"Asia",26.6666666666667,2.12814603255661,92.8048248291016,7.71386727084705,5574.45187632955,17.5,8.47000026702881,"LM",NA,0,0.974802125,0.651,0.0536863492745451
"1023","Mexico","MEX",2007,"America",54.8882430103655,0.0108657919518648,98.1045074462891,2.29144571429802,9642.68060504911,21.2,3.63000011444092,"UM",8,0,-0.963279015,0.739,-0.00515161137575423
"1024","North Macedonia","MKD",2007,"Europe",42.6476416963932,2.53965639207877,100,6.47348685752347,4036.20276983476,12.5,34.9300003051758,"LM",9,0,0.754218816,0.712,-0.00358231183300685
"1025","Mali","MLI",2007,"Africa",33.2710479515485,13.011681722427,22.3339786529541,3.49361681253744,596.690188823963,145.3,11.710000038147,"L",7,51,0.915399826,0.367,-0.00738550825025067
"1026","Malta","MLT",2007,"Europe",29.0625,NA,100,4.77470580212436,19485.8711529324,6.8,6.46999979019165,"H",NA,0,2.159529009,0.827,0.0141053884206489
"1027","Myanmar","MMR",2007,"Asia",18.337617823479,0.970887278156489,49.4792022705078,11.99143524005,406.728689152252,71.5,0.720000028610229,"L",-8,796,-2.425958641,0.498,-0.026942528411338
"1028","Montenegro","MNE",2007,"Europe",38.2156133828996,2.83750166995183,100,6.81015049116694,5976.39414454596,9,19.3999996185303,"UM",9,0,1.074881017,0.775,-0.00110899127257966
"1029","Mongolia","MNG",2007,"Asia",73.8175545199413,5.12609424439151,78.0558929443359,10.2480163590433,1632.72695225898,37.8,7.19999980926514,"LM",10,0,0.236443709,0.672,-0.00424007834005444
"1030","Mozambique","MOZ",2007,"Africa",49.5957450596404,18.1046941987876,12.4,7.7297462424838,482.198630393847,119.3,2.94000005722046,"L",5,0,-0.24348848,0.378,-0.0018455874495624
"1031","Mauritania","MRT",2007,"Africa",38.4796740079558,8.17454208933773,33.0405405405405,-1.96942275160761,1351.45684195751,104.2,9.56999969482422,"L",4,0,0.037383055,0.476,0.00312285617843715
"1032","Mauritius","MUS",2007,"Africa",45.320197044335,0.82644552130214,98.2466430664063,5.72701614247437,6574.65433811493,15.2,8.47999954223633,"UM",10,0,0.992341384,0.728,-0.00974403652702823
"1033","Malawi","MWI",2007,"Africa",52.874416631311,17.3769289456574,7.50352907180786,9.60000000260818,332.259144361638,99.4,5.69999980926514,"L",6,0,0.032064571,0.4,-0.00443440715597274
"1034","Malaysia","MYS",2007,"Asia",21.6320194795313,0.106686955503305,NA,6.29878592740947,7243.45598744703,8.1,3.23000001907349,"UM",3,0,0.376919772,0.75,0.0285130033753275
"1035","Namibia","NAM",2007,"Africa",47.1377036038334,2.57774939789499,43.7,5.37404411314697,4350.68681717572,60.7,21.5599994659424,"LM",6,0,0.937479212,0.568,0.00434235694343523
"1036","New Caledonia","NCL",2007,"Oceania",11.9310722100656,NA,100,NA,NA,NA,15.2600002288818,"H",NA,0,NA,NA,0.0071264367816092
"1037","Niger","NER",2007,"Africa",34.5638272677035,9.48444159297984,11.2790927886963,3.1427240837201,390.284613127292,149.1,1.70000004768372,"L",6,85,-0.230992098,0.294,-0.00136196503751788
"1038","Nigeria","NGA",2007,"Africa",73.9232759093953,0.742520251085442,50.1309194284432,6.59113036073542,1883.46131124932,146,3.61999988555908,"L",4,130,-1.744997596,0.479,-0.00205002082240316
"1039","Nicaragua","NIC",2007,"America",43.0862556091075,10.0970304177903,77.2337417602539,5.07581749945302,1327.95969869275,27.2,4.8899998664856,"LM",9,0,0.580868637,0.607,-0.0277296019448825
